"행정구역별","각세별",2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024,2024
"행정구역별","각세별",총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출,총전입,총전출,순이동,시군구내,시군구간전입,시군구간전출,시도간전입,시도간전출
"부산광역시","66세",3603,3812,-209,1298,1640,1640,665,874,3892,4354,-462,1455,1752,1752,685,1147,3163,3387,-224,1111,1449,1449,603,827,3024,3212,-188,1118,1289,1289,617,805,3186,3360,-174,1105,1420,1420,661,835
"부산광역시","67세",3491,3719,-228,1344,1515,1515,632,860,3159,3439,-280,1123,1452,1452,584,864,2956,3205,-249,1069,1315,1315,572,821,2741,2967,-226,1001,1181,1181,559,785,2928,3088,-160,999,1313,1313,616,776
"부산광역시","68세",3331,3514,-183,1255,1495,1495,581,764,2949,3148,-199,1083,1267,1267,599,798,2343,2566,-223,864,1055,1055,424,647,2684,2815,-131,1004,1144,1144,536,667,2756,2831,-75,913,1232,1232,611,686
"부산광역시","69세",2578,2768,-190,937,1197,1197,444,634,2809,3064,-255,1087,1239,1239,483,738,2329,2487,-158,811,1049,1049,469,627,2183,2274,-91,724,1013,1013,446,537,2563,2703,-140,969,1078,1078,516,656
"부산광역시","70세",2656,2841,-185,977,1194,1194,485,670,2269,2461,-192,851,1013,1013,405,597,2192,2338,-146,802,984,984,406,552,1955,2089,-134,710,856,856,389,523,2078,2145,-67,690,928,928,460,527
"부산광역시","71세",2636,2807,-171,1005,1166,1166,465,636,2338,2508,-170,904,1026,1026,408,578,1746,1844,-98,613,785,785,348,446,1789,1867,-78,669,770,770,350,428,1880,2014,-134,680,824,824,376,510
"부산광역시","72세",2443,2584,-141,927,1103,1103,413,554,2314,2518,-204,853,1043,1043,418,622,1746,1886,-140,656,765,765,325,465,1481,1572,-91,585,616,616,280,371,1878,1934,-56,621,885,885,372,428
"부산광역시","73세",2200,2367,-167,825,1017,1017,358,525,2156,2291,-135,839,917,917,400,535,1717,1858,-141,652,752,752,313,454,1503,1551,-48,545,669,669,289,337,1395,1461,-66,509,626,626,260,326
"부산광역시","74세",1555,1669,-114,618,691,691,246,360,1905,2083,-178,769,804,804,332,510,1610,1697,-87,601,699,699,310,397,1464,1508,-44,557,602,602,305,349,1552,1596,-44,579,675,675,298,342
"부산광역시","75세",1684,1780,-96,656,720,720,308,404,1383,1465,-82,552,593,593,238,320,1371,1439,-68,507,583,583,281,349,1386,1412,-26,497,589,589,300,326,1370,1427,-57,505,608,608,257,314
